CustomerID,recency_days,frequency,monetary,avg_order_value,CLV,customer_age_days,avg_days_between_orders,recent_frequency,recent_monetary,TotalPrice,order_per_day,FutureCLV,Predicted_CLV
12363.0,50,1,299.1,299.1,166.3687612612613,241,6.0,0.0,0.0,9.9,0.0041493775933609,111.69709543568464,113.54838745255981
12365.0,99,2,641.38,320.69,178.3777935435436,290,0.0,0.0,0.0,25.5,0.0068965517241379,199.04896551724136,203.16030631837162
12370.0,82,3,2806.41,935.47,520.33762987988,359,1.855421686746988,0.0,0.0,14.85,0.0083565459610027,703.5568245125347,719.4019772594797
12372.0,20,2,914.92,457.46,254.45353903903916,296,4.392156862745098,0.0,0.0,19.9,0.0067567567567567,278.1851351351352,270.24816782461437
12373.0,119,1,364.6,364.6,202.801906906907,310,0.0,0.0,0.0,17.85,0.0032258064516129,105.8516129032258,104.72456082285015
12377.0,122,2,1628.12,814.06,452.8055960960962,354,0.5131578947368421,0.0,0.0,17.85,0.0056497175141242,413.928813559322,424.517458341153
12383.0,46,4,1751.11,437.7775,243.50551783033035,351,1.683673469387755,0.0,0.0,31.8,0.0113960113960113,449.0025641025641,447.72788777907476
12386.0,145,2,401.9,200.95,111.77466591591596,366,3.2222222222222223,0.0,0.0,31.8,0.0054644808743169,98.82786885245902,93.56332668432995
12388.0,82,3,766.25,255.41666666666663,142.070726976977,326,3.121212121212121,1.0,286.4,25.5,0.00920245398773,211.5414110429448,219.86901164878554
12393.0,53,3,1061.1,353.70000000000005,196.73898648648657,332,4.111111111111111,0.0,0.0,14.85,0.0090361445783132,287.6475903614458,287.65303916779067
12394.0,25,1,381.08,381.08,211.96859759759764,216,5.884615384615385,0.0,0.0,14.85,0.0046296296296296,158.78333333333333,151.91998788987087
12395.0,19,6,1569.72,261.62,145.52121471471477,370,2.232258064516129,1.0,265.83,14.85,0.0162162162162162,381.8237837837838,371.2270058608731
12399.0,21,2,768.95,384.475,213.8570026276277,261,2.4482758620689653,0.0,0.0,17.85,0.0076628352490421,265.15517241379314,262.33668545629456
12401.0,111,1,84.3,84.3,46.890292792792806,302,0.0,0.0,0.0,90.0,0.0033112582781456,25.12251655629139,28.492303692544652
12402.0,131,1,225.6,225.6,125.4857657657658,322,0.0,0.0,0.0,90.0,0.0031055900621118,63.055900621118006,62.57861786094736
12407.0,43,2,495.96,247.98,137.93422072072073,263,2.789473684210526,0.0,0.0,45.0,0.0076045627376425,169.72015209125476,188.11077005133825
12408.0,68,2,837.59,418.795,232.94685848348357,259,2.173076923076923,0.0,0.0,10.2,0.0077220077220077,291.05444015444016,283.0765231890056
12410.0,116,2,693.3299999999999,346.665,192.82589977477485,308,0.0,0.0,0.0,15.6,0.0064935064935064,202.5964285714286,203.67055480793528
12413.0,44,2,563.9,281.95,156.8293956456457,336,7.27027027027027,0.0,0.0,40.8,0.0059523809523809,151.04464285714286,150.9316295881597
12414.0,25,3,562.41,187.47,104.27666891891892,309,5.411764705882353,0.0,0.0,30.0,0.0097087378640776,163.80873786407764,180.69392264427225
12415.0,11,7,50883.9,7269.128571428571,4043.316335263836,337,0.4249649368863955,2.0,5355.4,53.1,0.0207715133531157,13589.172106824924,12994.877973438277
12417.0,33,4,1461.08,365.27,203.1745818318319,357,1.8324607329842928,1.0,369.73,70.80000000000001,0.011204481792717,368.3394957983193,369.07877968466306
12421.0,127,1,157.45,157.45,87.57860735735737,318,6.840909090909091,1.0,178.48,46.8,0.0031446540880503,44.56132075471698,47.56155347139712
12422.0,132,1,238.5,238.5,132.6611486486487,324,6.0,0.0,0.0,46.8,0.0030864197530864,66.25,65.68544534892506
12423.0,8,5,1366.77,273.354,152.048031981982,353,2.814516129032258,1.0,208.64,46.8,0.0141643059490084,348.4682719546742,347.78975743099875
12426.0,2,1,582.73,582.73,324.1326253753755,194,0.0,0.0,0.0,17.0,0.0051546391752577,270.33865979381443,225.87371946376646
12427.0,179,1,303.5,303.5,168.81617867867874,371,11.633333333333333,1.0,239.72,39.6,0.0026954177897574,73.62533692722371,77.48093009717425
12428.0,50,6,6310.54,1051.756666666667,585.0199056556557,283,0.8703071672354948,1.0,408.34,70.80000000000001,0.0212014134275618,2006.8855123674916,1763.1304322172339
12429.0,35,2,1719.48,859.74,478.21423873873886,365,3.6979166666666665,1.0,905.52,45.0,0.0054794520547945,423.9813698630137,445.1905127141336
12431.0,8,7,3158.53,451.21857142857147,250.9818615401116,373,1.4188034188034189,0.0,0.0,10.08,0.0187667560321715,762.1117962466487,762.0906636758518
12433.0,173,2,3787.12,1893.56,1053.2572102102104,372,0.883054892601432,3.0,5481.9800000000005,10.08,0.0053763440860215,916.2387096774196,995.8232861175152
12434.0,68,1,286.25,286.25,159.22118993994,259,3.571428571428572,0.0,0.0,23.4,0.0038610038610038,99.46911196911196,101.04907335274922
12435.0,75,1,3978.99,3978.99,2213.238506756757,267,5.371428571428571,0.0,0.0,54.0,0.0037453183520599,1341.232584269663,1132.5271972169057
12437.0,6,8,1975.09,246.88625,137.3258428115616,330,1.6262626262626263,3.0,656.91,204.0,0.0242424242424242,538.6609090909091,565.6148970897815
12441.0,174,1,173.55,173.55,96.53393018018022,366,0.0,0.0,0.0,11.1,0.0027322404371584,42.67622950819673,38.85869051238669
12447.0,51,1,476.49,476.49,265.0386193693695,242,0.0,0.0,0.0,11.1,0.0041322314049586,177.20702479338843,162.7284552752925
12451.0,25,2,5307.82,2653.91,1476.1876268768772,324,0.8810198300283286,2.0,1188.14,15.3,0.0061728395061728,1474.3944444444442,1422.4056225307077
12455.0,102,2,1698.9,849.45,472.4906193693696,296,2.4831460674157304,0.0,0.0,20.34,0.0067567567567567,516.5574324324325,479.1345138302204
12456.0,62,1,940.17,940.17,522.9519166666668,254,1.685483870967742,0.0,0.0,22.0,0.0039370078740157,333.1311023622048,286.6290336900296
12457.0,41,3,1067.25,355.75,197.87926051051056,238,2.7704918032786887,0.0,0.0,29.700000000000003,0.0126050420168067,403.5819327731093,415.1364280792922
12458.0,92,1,441.92,441.92,245.80970570570577,284,5.756756756756757,0.0,0.0,6.36,0.0035211267605633,140.04507042253522,134.62023097458712
12462.0,111,1,762.11,762.11,423.90938363363375,302,4.655737704918033,1.0,427.48,6.36,0.0033112582781456,227.11887417218543,221.37993173161664
12463.0,14,2,647.95,323.975,180.20501313813816,241,2.268292682926829,0.0,0.0,6.36,0.0082987551867219,241.9730290456432,252.26379804132472
12464.0,8,4,544.8499999999999,136.21249999999998,75.76564658408408,308,10.571428571428571,2.0,431.5,6.36,0.0129870129870129,159.20941558441555,198.35214866698865
12468.0,124,1,220.59,220.59,122.69904729729734,315,3.45945945945946,0.0,0.0,9.9,0.0031746031746031,63.02571428571429,62.9918974637182
12471.0,18,13,8397.32,645.9476923076923,359.2962802032803,364,0.7690631808278867,6.0,4932.79,27.8,0.0357142857142857,2076.2604395604394,2098.407091280528
12472.0,75,3,3048.84,1016.28,565.2866756756758,368,0.9881656804733728,0.0,0.0,12.6,0.0081521739130434,745.6402173913044,775.6260912058542
12474.0,8,8,2719.13,339.89125,189.05812847222228,329,0.7163120567375887,2.0,1178.73,15.3,0.0243161094224924,743.8349544072948,754.0093736080829
12476.0,25,5,2445.1,489.02,272.0081966966968,360,1.4698275862068966,2.0,1993.99,20.34,0.0138888888888888,611.275,616.8729789065897
12477.0,47,2,4576.97,2288.485,1272.9268292042043,301,0.9264214046822744,1.0,2037.69,20.34,0.0066445182724252,1368.5292358803988,1240.577193327342
12480.0,75,2,1587.27,793.635,441.4445731981983,335,2.0065359477124183,1.0,1136.6799999999998,15.3,0.0059701492537313,426.4307462686567,425.9059858396226
12481.0,12,7,3100.55,442.9357142857143,246.3746777134278,365,1.5694444444444444,1.0,186.8,25.5,0.0191780821917808,764.5191780821918,765.2387018442371
12483.0,13,4,994.66,248.665,138.31523911411418,338,4.283783783783784,1.0,406.72,350.4,0.0118343195266272,264.85029585798816,270.5362172189321
12484.0,144,1,1138.67,1138.67,633.3638160660662,335,0.8724637681159421,0.0,0.0,15.3,0.0029850746268656,305.91134328358214,315.4017837791676
12489.0,144,1,334.93,334.93,186.29852627627636,335,0.0,0.0,0.0,20.34,0.0029850746268656,89.98119402985076,90.13683966254007
12490.0,22,2,1195.72,597.86,332.54840390390405,329,1.3155737704918034,3.0,1231.9,22.0,0.0060790273556231,327.09665653495443,331.23686760645114
12493.0,5,1,232.5,232.5,129.3237612612613,196,1.4761904761904765,0.0,0.0,29.700000000000003,0.0051020408163265,106.76020408163264,125.95307674886422
12494.0,4,4,715.64,178.91,99.5153295795796,365,4.552631578947368,1.0,162.5,6.36,0.010958904109589,176.45917808219178,168.1268144716848
12500.0,74,4,1210.2,302.55,168.28775900900905,333,5.116666666666666,1.0,617.04,6.36,0.012012012012012,327.0810810810811,332.8743084427281
12501.0,144,1,2169.39,2169.39,1206.6824707207209,336,0.0,0.0,0.0,6.36,0.0029761904761904,581.086607142857,604.049855518201
12502.0,25,3,1842.65,614.2166666666667,341.64649274274285,309,1.4589041095890412,0.0,0.0,6.36,0.0097087378640776,536.6941747572815,514.0725913234821
12506.0,40,1,73.5,73.5,40.88299549549551,232,0.0,0.0,0.0,9.9,0.0043103448275862,28.51293103448276,55.39705933083404
12507.0,106,1,446.16,446.16,248.16812612612625,298,8.2,0.0,0.0,27.8,0.0033557046979865,134.7463087248322,131.13024613813312
12509.0,92,1,176.5,176.5,98.17481231231234,283,0.0,0.0,0.0,12.6,0.0035335689045936,56.130742049469966,60.59900720388808
12510.0,133,1,681.05,681.05,378.8212800300301,324,5.6875,0.0,0.0,15.3,0.0030864197530864,189.18055555555557,189.72959961096845
12514.0,74,1,1017.68,1017.68,566.0653993993996,266,0.0,0.0,0.0,20.34,0.0037593984962406,344.3278195488721,302.97854725084414
12515.0,160,1,383.7,383.7,213.42592342342343,352,0.0,0.0,0.0,20.34,0.002840909090909,98.10511363636364,100.27431800215419
12520.0,12,3,1697.56,565.8533333333334,314.7452962962964,273,1.2781456953642385,0.0,0.0,15.3,0.0109890109890109,559.6351648351649,521.1184285771594
12523.0,60,4,500.19,125.0475,69.55532488738741,331,2.933333333333333,1.0,262.42,25.5,0.0120845921450151,136.00332326283987,152.3602208562149
12524.0,12,5,2833.38,566.676,315.2028891891893,333,2.244755244755245,1.0,307.79999999999995,165.60000000000002,0.015015015015015,765.7783783783784,754.1464019835493
12527.0,102,2,284.92,142.46,79.24070120120122,325,14.294117647058824,0.0,0.0,163.2,0.0061538461538461,78.90092307692308,84.0054885988815
12528.0,84,2,771.66,385.83,214.610695945946,312,3.318681318681319,1.0,371.6,11.1,0.0064102564102564,222.5942307692308,224.32928360855067
12530.0,41,2,805.0,402.5,223.8830705705706,336,4.246153846153846,0.0,0.0,11.1,0.0059523809523809,215.625,214.88159395636848
12539.0,69,3,4517.69,1505.8966666666663,837.6267570070072,333,1.1397058823529411,1.0,1050.66,19.5,0.009009009009009,1220.997297297297,1189.5588247664268
12540.0,0,6,6144.53,1024.0883333333334,569.6299145395396,361,0.70020964360587,1.0,888.27,19.5,0.0166204986149584,1531.8772853185596,1553.6980936772457
12541.0,88,1,312.4,312.4,173.7666366366367,280,4.901960784313726,1.0,445.04,29.5,0.0035714285714285,100.41428571428573,102.67913266856462
12545.0,67,1,628.15,628.15,349.396647897898,259,3.755102040816327,0.0,0.0,8.5,0.0038610038610038,218.2760617760618,196.86343728351503
12547.0,5,2,207.8,103.9,57.79242492492494,280,11.714285714285714,0.0,0.0,45.0,0.0071428571428571,66.79285714285714,95.46170137833937
12551.0,165,1,168.0,168.0,93.44684684684688,357,0.0,0.0,0.0,22.5,0.0028011204481792,42.35294117647059,38.88379638893589
12553.0,12,5,1734.62,346.924,192.9699636636637,329,1.668421052631579,2.0,795.14,10.2,0.0151975683890577,474.5161094224924,481.80544694555533
12557.0,63,3,4854.62,1618.2066666666667,900.0970865865868,371,11.03125,1.0,2990.0,16.5,0.0080862533692722,1177.6706199460918,1244.9975647753683
12559.0,118,2,561.71,280.855,156.2203224474475,319,0.4,0.0,0.0,15.3,0.006269592476489,158.47617554858934,161.3963527680547
12561.0,110,1,238.85,238.85,132.85582957957962,302,0.0,0.0,0.0,15.3,0.0033112582781456,71.18046357615894,71.79791195574363
12562.0,6,1,444.96,444.96,247.50064864864876,198,1.125748502994012,2.0,1274.27,50.4,0.005050505050505,202.25454545454548,189.3535802740774
12564.0,69,1,456.9,456.9,254.14204954954965,260,0.0,0.0,0.0,13.2,0.0038461538461538,158.15769230769232,148.42757246998013
12565.0,96,1,145.92,145.92,81.16526126126126,288,0.0,0.0,0.0,13.2,0.0034722222222222,45.6,50.26086749198896
12567.0,9,4,3884.32,971.08,540.1450240240241,369,0.7707865168539326,1.0,1551.3,13.2,0.010840108401084,947.3951219512196,980.5501134118356
12569.0,26,5,1164.32,232.864,129.52622942942943,251,1.267379679144385,10.0,1158.04,17.700000000000003,0.0199203187250996,417.4852589641433,532.4292747751612
12573.0,34,1,160.54000000000002,160.54000000000002,89.29736186186189,226,0.0,0.0,0.0,60.0,0.0044247787610619,63.93185840707966,83.4551554285253
12574.0,123,1,218.45,218.45,121.5087124624625,315,0.0,0.0,0.0,36.48,0.0031746031746031,62.41428571428571,62.38185627108024
12576.0,26,2,421.65,210.825,117.26744932432436,304,3.0804597701149423,0.0,0.0,19.5,0.006578947368421,124.83059210526314,133.48308110715124
12577.0,166,1,195.89,195.89,108.9601358858859,358,2.212328767123288,0.0,0.0,19.5,0.0027932960893854,49.24608938547486,46.51841488267263
12578.0,138,1,1608.66,1608.66,894.7869324324325,329,2.725663716814159,1.0,1185.85,34.8,0.0030395136778115,440.0589665653495,450.98974954139527
12580.0,54,1,415.7,415.7,231.22532282282287,246,0.0,0.0,0.0,97.75,0.0040650406504065,152.08536585365854,143.5848618147828
12582.0,46,2,511.36,255.68,142.21720120120125,288,2.333333333333333,0.0,0.0,24.75,0.0069444444444444,159.8,169.72593562161103
12583.0,8,5,3042.39,608.478,338.4544671171172,373,1.4796747967479675,2.0,1092.49,19.5,0.0134048257372654,734.0887399463807,753.3108562624843
12584.0,88,1,463.63,463.63,257.88548573573576,279,2.863157894736842,2.0,614.7,4.2,0.003584229390681,149.55806451612904,148.51050365308524
12585.0,42,2,2040.1,1020.05,567.3836674174175,350,1.3604651162790695,0.0,0.0,7.5,0.0057142857142857,524.5971428571428,535.0605675681029
12590.0,19,2,9864.26,4932.13,2743.4047424924934,210,0.0,0.0,0.0,30.0,0.0095238095238095,4227.54,2741.4349279579656
12591.0,125,1,452.85,452.85,251.8893130630631,316,0.0,0.0,0.0,30.0,0.0031645569620253,128.9762658227848,127.82085603314738
12592.0,21,1,231.8,231.8,128.93439939939944,212,7.117647058823529,0.0,0.0,1.25,0.0047169811320754,98.40566037735849,112.94469686956273
12593.0,26,1,236.0,236.0,131.27057057057058,218,5.5,0.0,0.0,0.85,0.0045871559633027,97.43119266055048,109.8620321414721
12594.0,0,6,1764.99,294.165,163.6237601351352,322,2.4017094017094016,0.0,0.0,2.55,0.0186335403726708,493.3201863354038,504.90384499400943
12596.0,50,1,269.95,269.95,150.1546208708709,241,7.3076923076923075,0.0,0.0,16.5,0.0041493775933609,100.81120331950208,105.37849032040302
12597.0,76,1,516.15,516.15,287.09875000000005,267,1.2097560975609756,1.0,205.96,5.07,0.0037453183520599,173.98314606741573,165.04750850471893
12598.0,28,3,1285.74,428.58,238.3895810810811,284,2.0763358778625958,3.0,1076.94,1.95,0.0105633802816901,407.4528169014084,407.8622564471558
12599.0,16,3,463.86,154.62,86.004472972973,303,4.459016393442623,1.0,175.54000000000002,4.2,0.0099009900990099,137.780198019802,164.68838446726917
12600.0,12,6,1315.96,219.32666666666668,121.99634184184188,370,5.380952380952381,1.0,379.58,2.95,0.0162162162162162,320.0983783783784,306.27085541716997
12601.0,12,4,508.96,127.24,70.77486186186188,332,5.222222222222222,0.0,0.0,2.95,0.0120481927710843,137.97108433734942,149.8376371027445
12604.0,69,1,178.5,178.5,99.2872747747748,261,12.133333333333333,0.0,0.0,11.8,0.003831417624521,61.55172413793103,69.94449057210525
12609.0,126,1,287.93,287.93,160.15565840840844,317,4.067796610169491,0.0,0.0,2.95,0.0031545741324921,81.74668769716088,81.3342272789634
12613.0,5,4,1462.52,365.63,203.37482507507517,261,1.3421052631578947,0.0,0.0,5.1,0.0153256704980842,504.3172413793104,513.042392642831
12614.0,85,1,315.6,315.6,175.54657657657663,277,0.0,0.0,0.0,3.75,0.003610108303249,102.5415162454874,101.79440878105245
12616.0,105,1,255.6,255.6,142.1727027027027,296,6.516129032258065,0.0,0.0,5.1,0.0033783783783783,77.71621621621622,78.3639254506095
12619.0,42,2,631.66,315.83,175.6745097597598,252,2.640449438202247,1.0,398.7,0.85,0.0079365079365079,225.59285714285716,238.52625692863177
12620.0,12,1,561.66,561.66,312.4128333333334,204,2.076923076923077,1.0,400.09,0.85,0.0049019607843137,247.7911764705882,214.43592226499572
12621.0,8,10,7355.82,735.582,409.1536815315316,365,0.759656652360515,2.0,1798.48,1.45,0.0273972602739726,1813.7638356164384,1833.8049023204132
12622.0,39,1,180.1,180.1,100.17724474474475,231,0.0,0.0,0.0,4.95,0.0043290043290043,70.16883116883116,85.86876772601994
12623.0,84,1,305.1,305.1,169.7061486486487,275,0.0,0.0,0.0,5.9,0.0036363636363636,99.8509090909091,99.63008771632664
12625.0,19,2,2683.82,1341.91,746.4122515015017,318,1.258823529411765,0.0,0.0,11.9,0.0062893081761006,759.5716981132076,724.1704872118252
12626.0,124,2,1274.1,637.05,354.34710585585594,326,1.023890784982935,1.0,251.97,11.9,0.0061349693251533,351.7453987730061,349.133912339146
12633.0,4,2,1729.55,864.775,481.0148629879881,287,2.28,0.0,0.0,5.8,0.0069686411149825,542.3675958188153,493.3822377147783
12637.0,47,4,2391.75,597.9375,332.5915118243244,323,0.6529562982005142,0.0,0.0,2.95,0.0123839009287925,666.4318885448916,647.6415942392271
12639.0,46,1,486.1,486.1,270.3840015015016,238,0.0,0.0,0.0,1.95,0.0042016806722689,183.8193277310924,167.59328331979165
12643.0,28,3,1411.9199999999998,470.63999999999993,261.7846666666667,332,8.782608695652174,0.0,0.0,3.3,0.0090361445783132,382.7493975903614,378.75117465645906
12645.0,27,2,798.9,399.45,222.1865653153154,315,3.9027777777777777,0.0,0.0,11.85,0.0063492063492063,228.25714285714287,226.01559713446767
12647.0,7,7,2302.31,328.90142857142854,182.9452465679966,368,2.833333333333333,1.0,321.15,38.16,0.0190217391304347,563.0649456521738,556.1397746727988
12649.0,20,1,375.0,375.0,208.58671171171176,211,3.5,0.0,0.0,67.5,0.0047393364928909,159.9526066350711,153.81508955233264
12651.0,142,1,114.0,114.0,63.41036036036039,334,0.0,0.0,0.0,,0.0029940119760479,30.7185628742515,28.430854431102233
12652.0,139,1,919.98,919.98,511.7216081081082,330,0.0,0.0,0.0,10.2,0.003030303030303,250.9036363636364,255.252614236211
12653.0,104,1,779.1,779.1,433.3597522522523,296,3.5,0.0,0.0,30.0,0.0033783783783783,236.88851351351357,225.07548729560074
12654.0,5,3,337.75,112.58333333333331,62.622366116116126,294,7.648648648648648,1.0,93.0,19.8,0.010204081632653,103.39285714285714,142.3767408014492
12656.0,11,2,1659.6,829.8,461.5606756756757,233,1.72,1.0,585.75,19.5,0.0085836909871244,641.0472103004291,533.5295654693566
12662.0,46,4,1344.4,336.1,186.9493168168169,372,1.6069868995633187,3.0,674.5,21.0,0.010752688172043,325.2580645161291,329.64212029372936
12664.0,40,2,1303.5800000000002,651.7900000000001,362.5459542042043,322,8.61111111111111,2.0,1200.0,92.5,0.0062111801242236,364.3546583850932,361.19601988611265
12665.0,132,1,63.0,63.0,35.04256756756758,324,0.0,0.0,0.0,23.6,0.0030864197530864,17.499999999999996,16.49790000780962
12668.0,67,3,2924.4700000000003,974.8233333333334,542.227182932933,355,2.14375,1.0,882.6800000000001,15.0,0.0084507042253521,741.4149295774647,755.8130318925862
12669.0,56,2,2272.6,1136.3,632.0455480480482,256,1.05,0.0,0.0,71.4,0.0078125,798.9609375,666.8920785839254
12670.0,7,2,1026.39,513.1949999999999,285.4550867117118,232,2.4285714285714284,2.0,1361.58,29.9,0.0086206896551724,398.16853448275856,369.47584586965695
12672.0,137,1,225.9,225.9,125.65263513513514,329,0.0,0.0,0.0,29.9,0.0030395136778115,61.79635258358662,60.94685568065495
12673.0,134,1,220.9,220.9,122.871478978979,326,7.829268292682927,1.0,389.62,67.8,0.0030674846625766,60.98466257668712,63.201996034209344
12674.0,15,1,586.74,586.74,326.36311261261267,207,2.0609756097560976,0.0,0.0,,0.0048309178743961,255.10434782608692,216.17405105926468
12676.0,68,2,707.4,353.7,196.7389864864865,310,6.454545454545454,1.0,181.66,19.35,0.0064516129032258,205.37419354838707,208.58456713293765
12678.0,57,5,3951.84,790.368,439.6273657657658,353,1.859756097560976,0.0,0.0,31.200000000000003,0.0141643059490084,1007.5512747875356,1008.1395121086161
12679.0,13,2,906.38,453.19,252.07843168168176,283,4.74468085106383,0.0,0.0,19.8,0.0070671378091872,288.24805653710246,278.3589231076248
12681.0,6,12,8044.93,670.4108333333334,372.9034432557559,367,0.5368916797488226,3.0,1799.32,17.700000000000003,0.0326975476839237,1972.8711171662128,1995.5427082552558
12682.0,0,11,5277.29,479.7536363636364,266.8539558422059,370,0.6736641221374046,6.0,2236.62,35.400000000000006,0.0297297297297297,1283.6651351351352,1300.176207718992
12683.0,19,9,4417.57,490.8411111111111,273.02115557223897,365,1.0408163265306123,2.0,797.48,58.0,0.0246575342465753,1089.2638356164382,1093.9764335525135
12684.0,4,3,917.1,305.7,170.0398873873874,212,1.9519230769230769,2.0,656.39,102.0,0.0141509433962264,389.3349056603773,437.7393506754461
12686.0,179,1,89.14,89.14,49.58245195195196,371,0.0,0.0,0.0,17.700000000000003,0.0026954177897574,21.624258760107814,14.377906746388902
12690.0,13,1,389.01,389.01,216.3795112612613,205,0.0,0.0,0.0,25.5,0.0048780487804878,170.78487804878048,162.31945962362332
12691.0,125,3,406.2,135.4,75.31370870870873,356,10.548387096774194,1.0,176.39999999999998,15.8,0.0084269662921348,102.69101123595506,100.24626553750412
12693.0,19,3,630.77,210.25666666666663,116.9513245745746,318,5.026315789473684,0.0,0.0,17.85,0.0094339622641509,178.5198113207547,188.91835398053084
12695.0,18,1,89.25,89.25,49.6436373873874,209,7.730769230769231,1.0,85.1,41.7,0.0047846889952153,38.43301435406698,78.33553961306683
12700.0,22,1,1092.43,1092.43,607.6436839339341,214,0.7715355805243446,1.0,1314.75,87.6,0.0046728971962616,459.4331775700935,355.108470295715
12701.0,50,1,337.08,337.08,187.49442342342343,241,3.1153846153846154,0.0,0.0,19.95,0.0041493775933609,125.8804979253112,124.19307675202171
12705.0,9,3,3164.1,1054.7,586.6570795795798,356,1.015015015015015,3.0,894.7,17.4,0.0084269662921348,799.9129213483145,823.1343308383589
12707.0,99,1,603.42,603.42,335.6410495495496,291,0.0,0.0,0.0,25.5,0.0034364261168384,186.6247422680412,177.46903589661156
12708.0,8,5,1338.17,267.634,148.8663893393394,368,2.141025641025641,1.0,33.0,19.5,0.0135869565217391,327.2698369565217,320.1499415409196
12709.0,25,7,3927.87,561.1242857142857,312.1148523166024,366,1.6666666666666667,1.0,879.1,15.0,0.0191256830601092,965.8696721311476,973.8281494865075
12710.0,9,1,718.96,718.96,399.9080060060061,200,1.355263157894737,0.0,0.0,17.0,0.005,323.53200000000004,258.87062403759165
12712.0,8,8,2267.48,283.435,157.65539902402406,370,2.5454545454545454,1.0,232.65,16.5,0.0216216216216216,551.5491891891893,538.2825431697291
12714.0,14,2,1761.92,880.96,490.0174654654656,294,1.0968992248062015,1.0,1319.16,178.20000000000002,0.0068027210884353,539.3632653061225,498.903891036668
12717.0,53,1,609.74,609.74,339.15643093093104,245,1.7407407407407407,0.0,0.0,165.0,0.0040816326530612,223.9861224489796,198.4847114694974
12720.0,0,10,2341.77,234.177,130.25656103603606,368,1.0141643059490084,4.0,1227.57,165.0,0.0271739130434782,572.7154891304348,561.3704800710536
12721.0,54,3,1107.82,369.2733333333333,205.4013608608609,354,2.0,0.0,0.0,733.4399999999999,0.0084745762711864,281.64915254237286,280.76376640946773
12724.0,140,1,154.9,154.9,86.16021771771774,331,6.25,1.0,208.24,647.04,0.0030211480362537,42.1178247734139,43.63220644536169
12725.0,178,1,427.8,427.8,237.9557207207208,370,0.0,0.0,0.0,647.04,0.0027027027027027,104.05945945945948,109.45604508870187
12726.0,22,4,1111.28,277.82,154.5321606606607,356,2.6422764227642275,1.0,784.46,626.4,0.0112359550561797,280.94157303370787,279.6024663570397
12727.0,89,4,2007.32,501.83,279.13351876876885,319,2.2246376811594204,1.0,643.0,540.0,0.012539184952978,566.328526645768,557.2069305486925
12728.0,65,3,617.31,205.77,114.45570045045044,331,5.777777777777778,0.0,0.0,17.85,0.0090634441087613,167.8486404833837,173.14598807659007
12731.0,20,6,8230.09,1371.6816666666666,762.9721823073074,364,1.2344322344322345,1.0,1497.52,17.85,0.0164835164835164,2034.9123626373628,2081.383553431658
12733.0,41,1,383.95,383.95,213.5649812312313,233,0.0,0.0,0.0,15.9,0.0042918454935622,148.3068669527897,141.81843595992828
12734.0,160,1,110.4,110.4,61.40792792792793,352,0.0,0.0,0.0,14.85,0.002840909090909,28.227272727272723,23.676277308553892
12735.0,123,2,779.5699999999999,389.785,216.81059046546548,336,0.5,0.0,0.0,12.75,0.0059523809523809,208.81339285714284,208.97466833357475
12736.0,140,1,234.0,234.0,130.15810810810814,332,0.0,0.0,0.0,17.700000000000003,0.003012048192771,63.43373493975904,62.518574325327805
12738.0,179,1,155.35,155.35,86.41052177177178,371,0.0,0.0,0.0,19.8,0.0026954177897574,37.68598382749326,32.934643937472984
