CustomerID,recency_days,frequency,monetary,avg_order_value,CLV,customer_age_days,avg_days_between_orders,recent_frequency,recent_monetary,TotalPrice,order_per_day,FutureCLV
12422.0,132,1,238.5,238.5,132.6611486486487,324,6.0,0.0,0.0,46.8,0.0030864197530864196,66.25
12423.0,8,5,1366.77,273.354,152.048031981982,353,2.814516129032258,1.0,208.64000000000001,46.8,0.014164305949008499,348.4682719546742
12426.0,2,1,582.73,582.73,324.1326253753755,194,0.0,0.0,0.0,17.0,0.005154639175257732,270.33865979381443
12427.0,179,1,303.5,303.5,168.81617867867874,371,11.633333333333333,1.0,239.72,39.599999999999994,0.0026954177897574125,73.62533692722371
12428.0,50,6,6310.54,1051.7566666666667,585.0199056556557,283,0.8703071672354948,1.0,408.34000000000003,70.80000000000001,0.02120141342756184,2006.8855123674914
12429.0,35,2,1719.48,859.74,478.21423873873886,365,3.6979166666666665,1.0,905.52,45.0,0.005479452054794521,423.9813698630137
12431.0,8,7,3158.53,451.21857142857147,250.9818615401116,373,1.4188034188034189,0.0,0.0,10.08,0.01876675603217158,762.1117962466487
12433.0,173,2,3787.12,1893.56,1053.2572102102104,372,0.883054892601432,3.0,5481.9800000000005,10.08,0.005376344086021506,916.2387096774195
12434.0,68,1,286.25,286.25,159.22118993994,259,3.5714285714285716,0.0,0.0,23.400000000000002,0.003861003861003861,99.46911196911196
12435.0,75,1,3978.9900000000002,3978.9900000000002,2213.238506756757,267,5.371428571428571,0.0,0.0,54.0,0.003745318352059925,1341.232584269663
12437.0,6,8,1975.09,246.88625,137.32584281156159,330,1.6262626262626263,3.0,656.91,204.0,0.024242424242424242,538.6609090909091
12441.0,174,1,173.55,173.55,96.53393018018022,366,0.0,0.0,0.0,11.100000000000001,0.00273224043715847,42.67622950819673
12447.0,51,1,476.49,476.49,265.0386193693695,242,0.0,0.0,0.0,11.100000000000001,0.004132231404958678,177.20702479338843
12451.0,25,2,5307.82,2653.91,1476.1876268768772,324,0.8810198300283286,2.0,1188.14,15.299999999999999,0.006172839506172839,1474.3944444444442
12455.0,102,2,1698.9,849.45,472.49061936936954,296,2.4831460674157304,0.0,0.0,20.34,0.006756756756756757,516.5574324324325
12456.0,62,1,940.1700000000001,940.1700000000001,522.9519166666668,254,1.685483870967742,0.0,0.0,22.0,0.003937007874015748,333.13110236220473
12457.0,41,3,1067.25,355.75,197.87926051051056,238,2.7704918032786887,0.0,0.0,29.700000000000003,0.012605042016806723,403.5819327731093
12458.0,92,1,441.92,441.92,245.80970570570577,284,5.756756756756757,0.0,0.0,6.36,0.0035211267605633804,140.04507042253522
12462.0,111,1,762.11,762.11,423.90938363363375,302,4.655737704918033,1.0,427.48,6.36,0.0033112582781456954,227.11887417218546
12463.0,14,2,647.95,323.975,180.20501313813818,241,2.268292682926829,0.0,0.0,6.36,0.008298755186721992,241.97302904564316
12464.0,8,4,544.8499999999999,136.21249999999998,75.76564658408408,308,10.571428571428571,2.0,431.5,6.36,0.012987012987012988,159.20941558441555
12468.0,124,1,220.59,220.59,122.69904729729734,315,3.4594594594594597,0.0,0.0,9.9,0.0031746031746031746,63.02571428571429
12471.0,18,13,8397.32,645.9476923076923,359.2962802032803,364,0.7690631808278867,6.0,4932.79,27.8,0.03571428571428571,2076.2604395604394
12472.0,75,3,3048.84,1016.2800000000001,565.2866756756758,368,0.9881656804733728,0.0,0.0,12.600000000000001,0.008152173913043478,745.6402173913044
12474.0,8,8,2719.13,339.89125,189.05812847222228,329,0.7163120567375887,2.0,1178.73,15.299999999999999,0.0243161094224924,743.8349544072948
12476.0,25,5,2445.1,489.02,272.00819669669676,360,1.4698275862068966,2.0,1993.99,20.34,0.013888888888888888,611.275
12477.0,47,2,4576.97,2288.485,1272.9268292042045,301,0.9264214046822743,1.0,2037.69,20.34,0.006644518272425249,1368.5292358803988
12480.0,75,2,1587.27,793.635,441.4445731981983,335,2.0065359477124183,1.0,1136.6799999999998,15.3,0.005970149253731343,426.4307462686567
12481.0,12,7,3100.55,442.9357142857143,246.3746777134278,365,1.5694444444444444,1.0,186.79999999999998,25.5,0.019178082191780823,764.5191780821918
12483.0,13,4,994.6600000000001,248.66500000000002,138.31523911411418,338,4.283783783783784,1.0,406.72,350.4,0.011834319526627219,264.85029585798816
12484.0,144,1,1138.67,1138.67,633.3638160660662,335,0.8724637681159421,0.0,0.0,15.299999999999999,0.0029850746268656717,305.91134328358214
12489.0,144,1,334.93,334.93,186.29852627627633,335,0.0,0.0,0.0,20.34,0.0029850746268656717,89.98119402985076
12490.0,22,2,1195.72,597.86,332.54840390390405,329,1.3155737704918034,3.0,1231.9,22.0,0.0060790273556231,327.09665653495443
12493.0,5,1,232.5,232.5,129.3237612612613,196,1.4761904761904763,0.0,0.0,29.700000000000003,0.00510204081632653,106.76020408163264
12494.0,4,4,715.64,178.91,99.5153295795796,365,4.552631578947368,1.0,162.5,6.36,0.010958904109589041,176.45917808219178
12500.0,74,4,1210.2,302.55,168.28775900900905,333,5.116666666666666,1.0,617.04,6.36,0.012012012012012012,327.0810810810811
12501.0,144,1,2169.39,2169.39,1206.6824707207209,336,0.0,0.0,0.0,6.36,0.002976190476190476,581.086607142857
12502.0,25,3,1842.65,614.2166666666667,341.64649274274285,309,1.4589041095890412,0.0,0.0,6.36,0.009708737864077669,536.6941747572815
12506.0,40,1,73.5,73.5,40.88299549549551,232,0.0,0.0,0.0,9.9,0.004310344827586207,28.512931034482758
12507.0,106,1,446.16,446.16,248.16812612612623,298,8.2,0.0,0.0,27.8,0.003355704697986577,134.7463087248322
12509.0,92,1,176.5,176.5,98.17481231231234,283,0.0,0.0,0.0,12.600000000000001,0.0035335689045936395,56.130742049469966
12510.0,133,1,681.05,681.05,378.82128003003004,324,5.6875,0.0,0.0,15.299999999999999,0.0030864197530864196,189.18055555555554
12514.0,74,1,1017.68,1017.68,566.0653993993996,266,0.0,0.0,0.0,20.34,0.0037593984962406013,344.3278195488721
12515.0,160,1,383.7,383.7,213.42592342342346,352,0.0,0.0,0.0,20.34,0.002840909090909091,98.10511363636364
12520.0,12,3,1697.56,565.8533333333334,314.7452962962964,273,1.2781456953642385,0.0,0.0,15.3,0.01098901098901099,559.6351648351649
12523.0,60,4,500.19,125.0475,69.55532488738741,331,2.933333333333333,1.0,262.42,25.5,0.012084592145015106,136.00332326283987
12524.0,12,5,2833.38,566.676,315.2028891891893,333,2.2447552447552446,1.0,307.79999999999995,165.60000000000002,0.015015015015015015,765.7783783783784
12527.0,102,2,284.92,142.46,79.24070120120122,325,14.294117647058824,0.0,0.0,163.2,0.006153846153846154,78.90092307692308
12528.0,84,2,771.66,385.83,214.61069594594596,312,3.318681318681319,1.0,371.6,11.100000000000001,0.00641025641025641,222.59423076923076
12530.0,41,2,805.0,402.5,223.8830705705706,336,4.246153846153846,0.0,0.0,11.100000000000001,0.005952380952380952,215.62499999999997
12539.0,69,3,4517.69,1505.8966666666665,837.6267570070072,333,1.1397058823529411,1.0,1050.66,19.5,0.009009009009009009,1220.997297297297
12540.0,0,6,6144.53,1024.0883333333334,569.6299145395396,361,0.70020964360587,1.0,888.27,19.5,0.01662049861495845,1531.8772853185596
12541.0,88,1,312.4,312.4,173.7666366366367,280,4.901960784313726,1.0,445.03999999999996,29.5,0.0035714285714285713,100.41428571428571
12545.0,67,1,628.15,628.15,349.396647897898,259,3.7551020408163267,0.0,0.0,8.5,0.003861003861003861,218.2760617760618
12547.0,5,2,207.79999999999998,103.89999999999999,57.79242492492494,280,11.714285714285714,0.0,0.0,45.0,0.007142857142857143,66.79285714285714
12551.0,165,1,168.0,168.0,93.44684684684688,357,0.0,0.0,0.0,22.5,0.0028011204481792717,42.35294117647059
12553.0,12,5,1734.62,346.924,192.9699636636637,329,1.668421052631579,2.0,795.14,10.2,0.015197568389057751,474.5161094224924
12557.0,63,3,4854.62,1618.2066666666667,900.0970865865868,371,11.03125,1.0,2990.0,16.5,0.008086253369272238,1177.6706199460918
12559.0,118,2,561.71,280.855,156.2203224474475,319,0.4,0.0,0.0,15.299999999999999,0.006269592476489028,158.47617554858934
12561.0,110,1,238.85,238.85,132.85582957957962,302,0.0,0.0,0.0,15.299999999999999,0.0033112582781456954,71.18046357615894
12562.0,6,1,444.96000000000004,444.96000000000004,247.50064864864873,198,1.125748502994012,2.0,1274.27,50.4,0.005050505050505051,202.25454545454548
12564.0,69,1,456.9,456.9,254.14204954954963,260,0.0,0.0,0.0,13.200000000000001,0.0038461538461538464,158.15769230769232
12565.0,96,1,145.92,145.92,81.16526126126126,288,0.0,0.0,0.0,13.200000000000001,0.003472222222222222,45.599999999999994
12567.0,9,4,3884.32,971.08,540.1450240240241,369,0.7707865168539326,1.0,1551.3,13.200000000000001,0.01084010840108401,947.3951219512196
12569.0,26,5,1164.32,232.86399999999998,129.52622942942943,251,1.267379679144385,10.0,1158.04,17.700000000000003,0.0199203187250996,417.4852589641433
12573.0,34,1,160.54000000000002,160.54000000000002,89.29736186186189,226,0.0,0.0,0.0,60.0,0.004424778761061947,63.93185840707966
12574.0,123,1,218.45,218.45,121.5087124624625,315,0.0,0.0,0.0,36.480000000000004,0.0031746031746031746,62.41428571428571
12576.0,26,2,421.65,210.825,117.26744932432435,304,3.0804597701149423,0.0,0.0,19.5,0.006578947368421052,124.83059210526314
12577.0,166,1,195.89,195.89,108.9601358858859,358,2.212328767123288,0.0,0.0,19.5,0.002793296089385475,49.24608938547486
12578.0,138,1,1608.66,1608.66,894.7869324324325,329,2.725663716814159,1.0,1185.85,34.8,0.00303951367781155,440.0589665653495
12580.0,54,1,415.7,415.7,231.22532282282287,246,0.0,0.0,0.0,97.75,0.0040650406504065045,152.08536585365854
12582.0,46,2,511.36,255.68,142.21720120120125,288,2.3333333333333335,0.0,0.0,24.75,0.006944444444444444,159.8
12583.0,8,5,3042.39,608.478,338.4544671171172,373,1.4796747967479675,2.0,1092.49,19.5,0.013404825737265416,734.0887399463807
12584.0,88,1,463.63,463.63,257.88548573573576,279,2.863157894736842,2.0,614.7,4.2,0.0035842293906810036,149.55806451612904
12585.0,42,2,2040.1,1020.05,567.3836674174175,350,1.3604651162790697,0.0,0.0,7.5,0.005714285714285714,524.5971428571428
12590.0,19,2,9864.26,4932.13,2743.4047424924934,210,0.0,0.0,0.0,30.0,0.009523809523809525,4227.54
12591.0,125,1,452.84999999999997,452.84999999999997,251.8893130630631,316,0.0,0.0,0.0,30.0,0.0031645569620253164,128.9762658227848
12592.0,21,1,231.8,231.8,128.93439939939944,212,7.117647058823529,0.0,0.0,1.25,0.0047169811320754715,98.40566037735849
12593.0,26,1,236.0,236.0,131.27057057057058,218,5.5,0.0,0.0,0.85,0.0045871559633027525,97.43119266055048
12594.0,0,6,1764.99,294.165,163.6237601351352,322,2.4017094017094016,0.0,0.0,2.55,0.018633540372670808,493.3201863354038
12596.0,50,1,269.95,269.95,150.1546208708709,241,7.3076923076923075,0.0,0.0,16.5,0.004149377593360996,100.81120331950207
12597.0,76,1,516.15,516.15,287.09875000000005,267,1.2097560975609756,1.0,205.96,5.07,0.003745318352059925,173.98314606741573
12598.0,28,3,1285.74,428.58,238.3895810810811,284,2.0763358778625953,3.0,1076.94,1.95,0.01056338028169014,407.4528169014084
12599.0,16,3,463.86,154.62,86.004472972973,303,4.459016393442623,1.0,175.54000000000002,4.2,0.009900990099009901,137.780198019802
12600.0,12,6,1315.96,219.32666666666668,121.99634184184188,370,5.380952380952381,1.0,379.58000000000004,2.95,0.016216216216216217,320.0983783783784
12601.0,12,4,508.96000000000004,127.24000000000001,70.77486186186188,332,5.222222222222222,0.0,0.0,2.95,0.012048192771084338,137.97108433734942
12604.0,69,1,178.5,178.5,99.2872747747748,261,12.133333333333333,0.0,0.0,11.8,0.0038314176245210726,61.55172413793103
12609.0,126,1,287.93,287.93,160.15565840840844,317,4.067796610169491,0.0,0.0,2.95,0.0031545741324921135,81.74668769716088
12613.0,5,4,1462.52,365.63,203.37482507507514,261,1.3421052631578947,0.0,0.0,5.1,0.01532567049808429,504.31724137931036
12614.0,85,1,315.6,315.6,175.54657657657663,277,0.0,0.0,0.0,3.75,0.0036101083032490976,102.54151624548739
12616.0,105,1,255.6,255.6,142.1727027027027,296,6.516129032258065,0.0,0.0,5.1,0.0033783783783783786,77.71621621621622
12619.0,42,2,631.66,315.83,175.6745097597598,252,2.640449438202247,1.0,398.7,0.85,0.007936507936507936,225.59285714285713
12620.0,12,1,561.66,561.66,312.4128333333334,204,2.076923076923077,1.0,400.09,0.85,0.004901960784313725,247.7911764705882
12621.0,8,10,7355.82,735.582,409.1536815315316,365,0.759656652360515,2.0,1798.48,1.45,0.0273972602739726,1813.7638356164382
12622.0,39,1,180.1,180.1,100.17724474474477,231,0.0,0.0,0.0,4.95,0.004329004329004329,70.16883116883116
12623.0,84,1,305.1,305.1,169.7061486486487,275,0.0,0.0,0.0,5.9,0.0036363636363636364,99.8509090909091
12625.0,19,2,2683.82,1341.91,746.4122515015017,318,1.2588235294117647,0.0,0.0,11.9,0.006289308176100629,759.5716981132076
12626.0,124,2,1274.1,637.05,354.34710585585594,326,1.023890784982935,1.0,251.97,11.9,0.006134969325153374,351.7453987730061
12633.0,4,2,1729.55,864.775,481.0148629879881,287,2.28,0.0,0.0,5.8,0.006968641114982578,542.3675958188153
12637.0,47,4,2391.75,597.9375,332.5915118243244,323,0.6529562982005142,0.0,0.0,2.95,0.01238390092879257,666.4318885448916
12639.0,46,1,486.1,486.1,270.3840015015016,238,0.0,0.0,0.0,1.95,0.004201680672268907,183.81932773109241
12643.0,28,3,1411.9199999999998,470.63999999999993,261.7846666666667,332,8.782608695652174,0.0,0.0,3.3,0.009036144578313253,382.7493975903614
12645.0,27,2,798.9,399.45,222.1865653153154,315,3.9027777777777777,0.0,0.0,11.850000000000001,0.006349206349206349,228.25714285714287
12647.0,7,7,2302.31,328.90142857142854,182.9452465679966,368,2.8333333333333335,1.0,321.15,38.160000000000004,0.019021739130434784,563.0649456521738
12649.0,20,1,375.0,375.0,208.58671171171179,211,3.5,0.0,0.0,67.5,0.004739336492890996,159.9526066350711
12651.0,142,1,114.0,114.0,63.410360360360386,334,0.0,0.0,0.0,,0.0029940119760479044,30.7185628742515
12652.0,139,1,919.98,919.98,511.7216081081082,330,0.0,0.0,0.0,10.2,0.0030303030303030303,250.90363636363637
12653.0,104,1,779.1,779.1,433.3597522522523,296,3.5,0.0,0.0,30.0,0.0033783783783783786,236.88851351351354
12654.0,5,3,337.75,112.58333333333333,62.622366116116126,294,7.648648648648648,1.0,93.0,19.799999999999997,0.01020408163265306,103.39285714285714
12656.0,11,2,1659.6,829.8,461.5606756756757,233,1.72,1.0,585.75,19.5,0.008583690987124463,641.0472103004291
12662.0,46,4,1344.4,336.1,186.94931681681686,372,1.6069868995633187,3.0,674.5,21.0,0.010752688172043012,325.2580645161291
12664.0,40,2,1303.5800000000002,651.7900000000001,362.5459542042043,322,8.61111111111111,2.0,1200.0,92.5,0.006211180124223602,364.35465838509316
12665.0,132,1,63.0,63.0,35.04256756756758,324,0.0,0.0,0.0,23.6,0.0030864197530864196,17.499999999999996
12668.0,67,3,2924.4700000000003,974.8233333333334,542.227182932933,355,2.14375,1.0,882.6800000000001,15.0,0.008450704225352112,741.4149295774647
12669.0,56,2,2272.6,1136.3,632.0455480480482,256,1.05,0.0,0.0,71.4,0.0078125,798.9609375
12670.0,7,2,1026.3899999999999,513.1949999999999,285.4550867117118,232,2.4285714285714284,2.0,1361.58,29.9,0.008620689655172414,398.16853448275856
12672.0,137,1,225.89999999999998,225.89999999999998,125.65263513513514,329,0.0,0.0,0.0,29.9,0.00303951367781155,61.79635258358662
12673.0,134,1,220.9,220.9,122.87147897897901,326,7.829268292682927,1.0,389.62,67.8,0.003067484662576687,60.98466257668712
12674.0,15,1,586.74,586.74,326.36311261261267,207,2.0609756097560976,0.0,0.0,,0.004830917874396135,255.10434782608695
12676.0,68,2,707.4,353.7,196.73898648648654,310,6.454545454545454,1.0,181.66,19.35,0.0064516129032258064,205.37419354838707
12678.0,57,5,3951.84,790.368,439.62736576576583,353,1.8597560975609757,0.0,0.0,31.200000000000003,0.014164305949008499,1007.5512747875356
12679.0,13,2,906.38,453.19,252.07843168168176,283,4.74468085106383,0.0,0.0,19.799999999999997,0.007067137809187279,288.24805653710246
12681.0,6,12,8044.93,670.4108333333334,372.90344325575586,367,0.5368916797488226,3.0,1799.32,17.700000000000003,0.0326975476839237,1972.8711171662126
12682.0,0,11,5277.29,479.75363636363636,266.8539558422059,370,0.6736641221374046,6.0,2236.62,35.400000000000006,0.02972972972972973,1283.6651351351352
12683.0,19,9,4417.57,490.8411111111111,273.02115557223897,365,1.0408163265306123,2.0,797.48,58.0,0.024657534246575342,1089.2638356164382
12684.0,4,3,917.1,305.7,170.0398873873874,212,1.9519230769230769,2.0,656.39,102.0,0.014150943396226415,389.33490566037733
12686.0,179,1,89.14,89.14,49.58245195195196,371,0.0,0.0,0.0,17.700000000000003,0.0026954177897574125,21.624258760107818
12690.0,13,1,389.01,389.01,216.3795112612613,205,0.0,0.0,0.0,25.5,0.004878048780487805,170.78487804878048
12691.0,125,3,406.2,135.4,75.31370870870873,356,10.548387096774194,1.0,176.39999999999998,15.8,0.008426966292134831,102.69101123595506
12693.0,19,3,630.77,210.25666666666666,116.9513245745746,318,5.026315789473684,0.0,0.0,17.85,0.009433962264150943,178.5198113207547
12695.0,18,1,89.25,89.25,49.6436373873874,209,7.730769230769231,1.0,85.1,41.7,0.004784688995215311,38.433014354066984
12700.0,22,1,1092.43,1092.43,607.6436839339341,214,0.7715355805243446,1.0,1314.75,87.6,0.004672897196261682,459.43317757009345
12701.0,50,1,337.08,337.08,187.49442342342346,241,3.1153846153846154,0.0,0.0,19.95,0.004149377593360996,125.88049792531119
12705.0,9,3,3164.1,1054.7,586.6570795795798,356,1.015015015015015,3.0,894.7,17.4,0.008426966292134831,799.9129213483145
12707.0,99,1,603.42,603.42,335.6410495495496,291,0.0,0.0,0.0,25.5,0.003436426116838488,186.62474226804122
12708.0,8,5,1338.17,267.634,148.8663893393394,368,2.141025641025641,1.0,33.0,19.5,0.01358695652173913,327.2698369565217
12709.0,25,7,3927.87,561.1242857142857,312.1148523166024,366,1.6666666666666667,1.0,879.1,15.0,0.01912568306010929,965.8696721311477
12710.0,9,1,718.96,718.96,399.90800600600613,200,1.355263157894737,0.0,0.0,17.0,0.005,323.53200000000004
12712.0,8,8,2267.48,283.435,157.65539902402406,370,2.5454545454545454,1.0,232.65,16.5,0.021621621621621623,551.5491891891893
12714.0,14,2,1761.92,880.96,490.0174654654656,294,1.0968992248062015,1.0,1319.16,178.20000000000002,0.006802721088435374,539.3632653061225
12717.0,53,1,609.74,609.74,339.15643093093104,245,1.7407407407407407,0.0,0.0,165.0,0.004081632653061225,223.98612244897961
12720.0,0,10,2341.77,234.177,130.25656103603606,368,1.0141643059490084,4.0,1227.57,165.0,0.02717391304347826,572.7154891304348
12721.0,54,3,1107.82,369.2733333333333,205.4013608608609,354,2.0,0.0,0.0,733.4399999999999,0.00847457627118644,281.64915254237286
12724.0,140,1,154.9,154.9,86.16021771771774,331,6.25,1.0,208.24,647.04,0.0030211480362537764,42.1178247734139
12725.0,178,1,427.8,427.8,237.9557207207208,370,0.0,0.0,0.0,647.04,0.002702702702702703,104.05945945945948
12726.0,22,4,1111.28,277.82,154.5321606606607,356,2.6422764227642275,1.0,784.46,626.4,0.011235955056179775,280.94157303370787
12727.0,89,4,2007.32,501.83,279.13351876876885,319,2.2246376811594204,1.0,643.0,540.0,0.012539184952978056,566.328526645768
12728.0,65,3,617.31,205.76999999999998,114.45570045045045,331,5.777777777777778,0.0,0.0,17.85,0.00906344410876133,167.8486404833837
12731.0,20,6,8230.09,1371.6816666666666,762.9721823073074,364,1.2344322344322345,1.0,1497.52,17.85,0.016483516483516484,2034.9123626373628
12733.0,41,1,383.95,383.95,213.5649812312313,233,0.0,0.0,0.0,15.9,0.004291845493562232,148.3068669527897
12734.0,160,1,110.39999999999999,110.39999999999999,61.40792792792793,352,0.0,0.0,0.0,14.850000000000001,0.002840909090909091,28.227272727272723
12735.0,123,2,779.5699999999999,389.78499999999997,216.81059046546548,336,0.5,0.0,0.0,12.75,0.005952380952380952,208.81339285714284
12736.0,140,1,234.0,234.0,130.15810810810814,332,0.0,0.0,0.0,17.700000000000003,0.0030120481927710845,63.433734939759034
12738.0,179,1,155.35,155.35,86.41052177177178,371,0.0,0.0,0.0,19.799999999999997,0.0026954177897574125,37.68598382749326
12744.0,56,4,10262.65,2565.6625,1427.101611298799,317,1.1945701357466063,0.0,0.0,5.04,0.012618296529968454,2913.6861198738166
12747.0,6,6,2091.4,348.56666666666666,193.88366616616622,368,3.5588235294117645,2.0,751.23,10.2,0.016304347826086956,511.4836956521739
12748.0,0,86,9550.78,111.05558139534884,61.77258277463511,373,0.06486721811057902,46.0,10316.07,17.4,0.23056300268096513,2304.477747989276
12749.0,21,1,859.1,859.1,477.8582507507509,212,1.0454545454545454,2.0,1335.65,10.2,0.0047169811320754715,364.7122641509434
12753.0,56,4,12940.51,3235.1275,1799.4789525150154,362,1.719387755102041,1.0,4808.48,27.0,0.011049723756906077,3217.2538674033153
12754.0,43,3,3010.74,1003.5799999999999,558.2225390390391,308,1.1612903225806452,0.0,0.0,19.799999999999997,0.00974025974025974,879.7616883116882
12755.0,88,2,3811.95,1905.975,1060.1628209459461,365,28.333333333333332,0.0,0.0,19.799999999999997,0.005479452054794521,939.9328767123287
12757.0,8,5,4202.2300000000005,840.4460000000001,467.4823133633636,210,0.5135135135135135,3.0,695.5,51.0,0.023809523809523808,1800.9557142857143
12758.0,84,1,1570.19,1570.19,873.3887169669672,276,1.65625,0.0,0.0,39.6,0.0036231884057971015,512.0184782608696
12759.0,83,1,444.8,444.8,247.4116516516517,275,2.372340425531915,0.0,0.0,15.0,0.0036363636363636364,145.57090909090908
12763.0,176,1,320.08,320.08,178.03849249249254,368,13.529411764705882,0.0,0.0,32.7,0.002717391304347826,78.2804347826087
12764.0,124,1,1693.88,1693.88,942.1889579579582,316,0.0,0.0,0.0,25.4,0.0031645569620253164,482.4341772151899
12766.0,48,4,4015.71,1003.9275,558.4158293918921,365,1.1650485436893203,1.0,718.4300000000001,35.7,0.010958904109589041,990.1750684931508
12769.0,46,1,1143.6,1143.6,636.1060360360361,238,0.0,0.0,0.0,17.85,0.004201680672268907,432.453781512605
12770.0,18,1,1351.45,1351.45,751.7186974474477,210,0.0,0.0,0.0,17.0,0.004761904761904762,579.1928571428573
12775.0,11,3,744.88,248.29333333333332,138.10850650650653,310,4.492307692307692,1.0,221.36,15.0,0.00967741935483871,216.25548387096777
12778.0,67,3,408.06,136.02,75.65857207207209,311,5.918367346938775,1.0,158.24,15.0,0.00964630225080386,118.08810289389069
